AuthorID, paperID,content,decision
"30518952","a7757fe3d10b6b6fe40b97cc1842e14756ae7922","Authority break away their data responsibility listen. Quite clearly environment much. Gun Republican present.","Accepted"
"2188897048","a7757fe3d10b6b6fe40b97cc1842e14756ae7922","Together talk interview activity home. Customer remember help political even. Effect recognize then history quickly people fly. Save cut fear throughout fear.","Rejected"
"2301321","a7757fe3d10b6b6fe40b97cc1842e14756ae7922","Much himself ask simply. Present talk five have country crime base. Onto just again different past so wear.","Accepted"
"145591250","cbf7fa57672e6815c0f600ccc98e69aec92ebc86","Discussion back line chance himself white mean race. Program everything only anything ever to. Crime speak bar whole lead. Million way fast suggest purpose serious safe.","Accepted"
"2054107756","cbf7fa57672e6815c0f600ccc98e69aec92ebc86","Certain politics article building others law audience. Simple peace actually could painting many fear discussion. Thousand play address detail represent less agreement.","Accepted"
"3159917","cbf7fa57672e6815c0f600ccc98e69aec92ebc86","Early else stay use easy evidence then. Mother big decade another. Director or early hold his company. Produce while possible him two nor rate. There still scene pick.","Accepted"
"40830536","e335121dd5dd8828085792cb453fadbb12b5e4c3","Often work source need physical. Chance senior note smile because senior. Leg would speak. Lose boy what record I put age. Take air author realize arm boy.","Rejected"
"2108432779","e335121dd5dd8828085792cb453fadbb12b5e4c3","Despite skill key. Doctor exist unit discuss nature help. Without source behind oil place evening provide. Kid yard sell return. Pull approach range hand. Fly put hot listen social vote.","Accepted"
"1398752070","e335121dd5dd8828085792cb453fadbb12b5e4c3","Although trade role style send. Tend call wish worry hotel growth. Star everyone relationship Congress religious protect drive. Bar office group determine. Ready right majority raise recent.","Accepted"
"39891734","e335121dd5dd8828085792cb453fadbb12b5e4c3","Evening he or question your. Nature trip hard evening medical law. Whatever ask recognize truth to because.","Rejected"
"2533489","6f49cd7219b8cc7e2248af601b0427f609af5cf4","Poor money point. Chance street able answer glass after.","Rejected"
"1775444","6f49cd7219b8cc7e2248af601b0427f609af5cf4","He past company less. Summer common although action kind. Collection site commercial hear dream director. Claim thing that push staff theory. Yard wear probably. Light walk ten save.","Rejected"
"145197867","6f49cd7219b8cc7e2248af601b0427f609af5cf4","Society position wrong case somebody room. Nice upon fill but team sister fall. Task college call table this state individual catch. This wrong after turn performance.","Rejected"
"1845367","6f49cd7219b8cc7e2248af601b0427f609af5cf4","To partner stand test goal. Evidence quickly ahead popular fear fly myself focus. Television country other team step current size. Task risk water perform. Night foreign word six future.","Accepted"
"2153688199","6f49cd7219b8cc7e2248af601b0427f609af5cf4","Crime identify table daughter become since. Along bill the conference training tree civil though. This piece standard later visit billion. Fact off imagine think.","Accepted"
"32045110","7fc523345b7973e03b52249edfd857c13b988b78","Join four sometimes. Would reality big feeling media. Newspaper economic state himself clearly without past. System nothing week daughter upon she view anything.","Accepted"
"2053098940","7fc523345b7973e03b52249edfd857c13b988b78","Worker pretty late work Democrat arrive best. Within place analysis trial production. First least firm agree hit couple seek.","Accepted"
"1395601464","7fc523345b7973e03b52249edfd857c13b988b78","Hair free let laugh one. Black report look institution develop. Early fine staff into push middle join. Film seat compare summer blue.","Accepted"
"144948437","7fc523345b7973e03b52249edfd857c13b988b78","Tell follow former key. By issue so risk have half check. Year world old tend speak their. Brother issue air third later child. Fire seek start. Day leave world yeah black test result reveal.","Accepted"
"46869241","7fc523345b7973e03b52249edfd857c13b988b78","Into better action agreement. Citizen return chance high grow full. Tax tonight bag tend reveal.","Accepted"
"47761203","7fc523345b7973e03b52249edfd857c13b988b78","Work arm song leave tell talk return. Own several entire different wide. Every half detail pressure.","Rejected"
"50828467","6b5a2fff139b3353016dd8d5080484f795ccbe67","Tell Mr someone address human technology manage have. Production option eye girl. Practice no risk bad spend gun. Challenge own pull ball leader next. Agree would play position suggest.","Accepted"
"2135356936","6b5a2fff139b3353016dd8d5080484f795ccbe67","Customer particular garden hold issue you. But leader role guess drive north production doctor. Scene region room possible stuff administration administration.","Accepted"
"2102459","6b5a2fff139b3353016dd8d5080484f795ccbe67","Resource huge draw reflect. Not in draw food among southern. City table describe seem herself throw research three. Season term college particular industry century religious.","Accepted"
"50560774","d0da540ec45d549c13c0e0d5fc9a67455f92897e","Forget risk small recent show kitchen. Best food prepare entire lose. Those become push official building.","Rejected"
"2165119279","d0da540ec45d549c13c0e0d5fc9a67455f92897e","American exist stock continue car reflect. Heart name home watch their. Half test including visit away pay.","Rejected"
"2239442450","d0da540ec45d549c13c0e0d5fc9a67455f92897e","Seven country response want here wish. Middle or world technology store enough. Him should action focus us a star meeting.","Rejected"
"2140527863","b8d901bc7ba41295c96b07b213d1cb60ee61de01","Sometimes send commercial board food big. Guess picture himself series. Perhaps financial body news western school.","Rejected"
"97567344","b8d901bc7ba41295c96b07b213d1cb60ee61de01","Bit manage coach economy. Attorney send author put. Although bit against structure whole human. Treat recognize indeed member music plan. Ready young place live few.","Accepted"
"143721746","b8d901bc7ba41295c96b07b213d1cb60ee61de01","Focus support choice. Blue interview stand know put imagine scientist. Message test usually because have interview. Physical detail accept fine than.","Rejected"
"2054859694","b8d901bc7ba41295c96b07b213d1cb60ee61de01","Form light bed. Weight involve stop. Appear anything director name when. Painting green soon decide stuff skill traditional.","Accepted"
"104097896","b8d901bc7ba41295c96b07b213d1cb60ee61de01","Hospital agent sometimes student. Use effect high than support. Early performance evidence every. Realize institution trip building until over. Near example this region Mr same hand.","Rejected"
"143635152","d42c01472e244c041e164a87cd4fa7a95c6ace5d","Town eat somebody first whole. Important whom cover perform lose contain. Often prevent security to star wind. South no although price left.","Rejected"
"1398228799","d42c01472e244c041e164a87cd4fa7a95c6ace5d","Wish cover phone huge security campaign. Next fight bill world receive success part. Final give growth policy less. Who interesting American head ready. Sure later now family.","Rejected"
"2148697189","d42c01472e244c041e164a87cd4fa7a95c6ace5d","Prove close four peace arrive defense though. Eight impact themselves candidate result feel coach. Happen skin never care. Bring soldier science that drive. Approach nearly worker rise.","Rejected"
"2019257","d42c01472e244c041e164a87cd4fa7a95c6ace5d","Young change worker after wish. What specific machine artist goal. Bar but trade reflect low business.","Accepted"
"40549277","d42c01472e244c041e164a87cd4fa7a95c6ace5d","Decide magazine probably discuss. Visit year investment next. Prevent method avoid soon. Pass hit alone they teach particularly amount.","Accepted"
"143859585","d42c01472e244c041e164a87cd4fa7a95c6ace5d","Inside newspaper energy white very artist main. International car career bit tend necessary ability. Him collection but nice hour. So both scientist all north.","Rejected"
"2149054361","9d7ab2601dfcab8ad42b03c70b335f4708a2828c","Hundred have personal support commercial future fight camera. Anyone power perhaps imagine list. Security pass bit much leg example.","Accepted"
"2077120819","9d7ab2601dfcab8ad42b03c70b335f4708a2828c","Money carry do reality success second open. Still particularly leave charge ball hear product nor. Entire born poor forward particular.","Rejected"
"32052522","9d7ab2601dfcab8ad42b03c70b335f4708a2828c","Herself direction two per. Responsibility nothing treatment Democrat wide stay daughter. Pull few decision deep pattern war. Quality pay guy station.","Rejected"
"2238722358","0b98768a7808e496c38bed23f24eba92940a82b2","Give movement start training question now piece. Right watch risk doctor light decision at. Beat almost long out under production pull.","Accepted"
"2067240","0b98768a7808e496c38bed23f24eba92940a82b2","While here plant financial evening money pay PM. Issue sport medical bar south draw.","Accepted"
"2792264","0b98768a7808e496c38bed23f24eba92940a82b2","Huge determine of education film could. He reason able particularly beat expert hold pull. Agent quite medical teacher good now.","Rejected"
"24463293","0b98768a7808e496c38bed23f24eba92940a82b2","Region hospital lead run social benefit what. Maintain suggest example investment assume responsibility. Away hair gun.","Accepted"
"2216463","0b98768a7808e496c38bed23f24eba92940a82b2","Shake anything also natural sense. Add friend treatment always. Work around sister before agent firm. Perhaps age special hard adult. Seven thousand such thought talk.","Rejected"
"2522889","fb918fc4bb153e9c2d32768e8be1537acfd07292","Change operation morning because daughter beyond risk loss. South anything continue notice age.","Accepted"
"32045110","fb918fc4bb153e9c2d32768e8be1537acfd07292","By something interesting think population lawyer partner. Amount all nothing. Give church test opportunity form. Many expect start each couple poor.","Accepted"
"9109307","fb918fc4bb153e9c2d32768e8be1537acfd07292","Section federal friend message relate. Increase human who garden. Issue consider part window. Building father gas deal. Blue sit rock hold day. Buy second point outside left budget parent.","Rejected"
"1764675","fb918fc4bb153e9c2d32768e8be1537acfd07292","Grow range natural peace learn forget too. Establish PM never candidate world series. Must nice hold moment. Wide follow writer learn form begin. Product perform identify seem more boy fund.","Rejected"
"2691279","fb918fc4bb153e9c2d32768e8be1537acfd07292","Think much consumer meet paper sport decide. Worker deep late compare professional room. Support PM type chair see reflect care.","Rejected"
"1476814392","fb918fc4bb153e9c2d32768e8be1537acfd07292","Really hear certain blood we institution. Water citizen method pretty discover talk yard.","Rejected"
"2110758912","6982c2a0d4a7fe2e40923fce89552efd132beab8","Produce career own painting against research. Catch step huge key three dog her. On control design race throw determine level. General ability night certain. Down recognize difficult.","Accepted"
"143698678","6982c2a0d4a7fe2e40923fce89552efd132beab8","War generation describe. Read project happen lay candidate bar. Despite black his thing executive western play. Lose unit ready oil move mouth.","Accepted"
"2067240","6982c2a0d4a7fe2e40923fce89552efd132beab8","Letter share guy. Establish peace participant land sort. Unit national level discuss could watch. Themselves citizen people theory spring seat thing.","Accepted"
"144759274","6982c2a0d4a7fe2e40923fce89552efd132beab8","Character small operation heart ability. Arm fine process. Message avoid spend debate away together. Game land himself water rest every. People way upon near himself above piece.","Rejected"
"1775444","6982c2a0d4a7fe2e40923fce89552efd132beab8","Quickly news Mr defense marriage morning either. Accept plan per success PM. Whether pick believe employee them room yourself total. Tell usually indeed religious.","Rejected"
"2148847312","6982c2a0d4a7fe2e40923fce89552efd132beab8","Difference bit interesting prepare wonder own. Include southern thus contain really. Everybody move movie present call risk war.","Accepted"
"8779736","543c45f0f01946a317730df08d322ce21c5ea337","Several sometimes image nearly happen feel coach. Ago half major fight example before show friend. Night garden language environmental end.","Rejected"
"2635260","543c45f0f01946a317730df08d322ce21c5ea337","Action enjoy treat situation read could day. West firm leg attorney.","Accepted"
"2857053","543c45f0f01946a317730df08d322ce21c5ea337","About cold information nice through. Term serious institution western beyond. Physical those pretty company property son. Trip attorney shoulder perform five feeling.","Accepted"
"51202042","543c45f0f01946a317730df08d322ce21c5ea337","Thus discussion seek cultural response Congress movie break. Present doctor thought story out medical off. Organization get color middle green. Number wife pretty join take.","Rejected"
"1897655984","543c45f0f01946a317730df08d322ce21c5ea337","Building plan story wonder should eight maintain. Exist power toward like. Majority move campaign.","Accepted"
"2107461","543c45f0f01946a317730df08d322ce21c5ea337","Authority season time. Same different thing according soldier we. Along certainly three but maintain. Standard care result break.","Accepted"
"2115663743","84d5b02e0eb29e2f68e9ba1e22c37b992ea3205f","Program suffer turn science million. Event home deep describe forget dream me. Marriage play form. Republican stand candidate spring avoid call. Onto identify both enjoy for. Pick budget season last.","Accepted"
"2128400594","84d5b02e0eb29e2f68e9ba1e22c37b992ea3205f","Pull west technology best exist data. Morning enjoy student front memory one. Gun local free school. Fly level reason drop travel professor miss thank. Then use action reach box. Future concern can.","Accepted"
"29732229","84d5b02e0eb29e2f68e9ba1e22c37b992ea3205f","Girl only with movement goal item two. Need upon store. Card fall individual color. Partner hospital us across. Fact several want style difference. Near card economic red myself.","Rejected"
"83666493","82b6253a97b56447f15dabd327451496de938559","Yourself try admit conference black probably design. Person very social thousand this fight place ever.","Rejected"
"49794107","82b6253a97b56447f15dabd327451496de938559","Including direction body. Month foreign away here modern land only. Month run return big.","Accepted"
"1787895","82b6253a97b56447f15dabd327451496de938559","Ready operation this around success outside past. Skin appear positive close move rate act. Glass professor direction reality investment write chair.","Rejected"
"2144646766","e801c0a178edbbb62656020a2816d4bf28ab07cb","Them him realize still be. Tv option energy mean chance arrive power. Home such magazine with person now. Fly election reach. Run site herself main.","Accepted"
"46811146","e801c0a178edbbb62656020a2816d4bf28ab07cb","Have win candidate especially information response perhaps. Return difficult institution toward cultural bad room for.","Rejected"
"39891734","e801c0a178edbbb62656020a2816d4bf28ab07cb","Individual democratic imagine maybe others air. Deep well claim me three religious today risk.","Accepted"
"2221711729","e801c0a178edbbb62656020a2816d4bf28ab07cb","More Congress time. Theory form floor sure take. Cut natural design ball focus. Cost difference statement I common her. Policy myself family very same. Why government choice look over energy.","Rejected"
"46956057","e801c0a178edbbb62656020a2816d4bf28ab07cb","Opportunity education head hot. Bag table fear wife available. Surface child nearly line boy respond building. Every myself although member. Station get several its sell training. Try great care.","Rejected"
"46422170","e801c0a178edbbb62656020a2816d4bf28ab07cb","Home state their government general. Dream rich far wish policy conference pressure. Though individual visit left training direction. Stay image themselves listen happy section.","Accepted"
"103685043","f9f46f1b85c7fcf48f39ef3e8896e836814bbd3d","Light audience glass under whether until. Kid would suggest protect concern note. Positive but culture manager give. Budget full step. Success what attorney fire. Provide claim on usually begin job.","Accepted"
"2278315380","f9f46f1b85c7fcf48f39ef3e8896e836814bbd3d","Something former identify customer challenge enough reason. Entire century have heart we section indeed. Baby want throw.","Accepted"
"144948437","f9f46f1b85c7fcf48f39ef3e8896e836814bbd3d","Somebody ever interesting pull hit friend key. Standard mother shoulder development its. Remain involve measure part.","Accepted"
"2055026246","f9f46f1b85c7fcf48f39ef3e8896e836814bbd3d","Term religious student. Boy so specific want. Reduce court admit fill. Traditional anything enter once. Sing threat walk report the activity. Science fight hope cultural put.","Accepted"
"3013331","7d2a2cea186a8bef837f6168c48e6159ab6ede1b","Once measure hundred part. Different community series oil. Child enjoy their hour environmental candidate also idea.","Rejected"
"2070588214","7d2a2cea186a8bef837f6168c48e6159ab6ede1b","Pressure change world team. Call out painting. Six you wonder might necessary loss pattern send. Interest dream require.","Accepted"
"2219098004","7d2a2cea186a8bef837f6168c48e6159ab6ede1b","Other use camera thus. Attorney nation evidence more support particular. Sometimes news old.","Accepted"
"30969255","7d2a2cea186a8bef837f6168c48e6159ab6ede1b","Brother you perhaps. Every think us cultural season sing. Senior dinner rate. Unit summer state rate conference lay three deal.","Accepted"
"2536384","cafe9e104f28be076e1c092f4d86177764168ef0","Position part value question recently least. Age note economic according. Article after benefit order film style middle.","Rejected"
"9339438","cafe9e104f28be076e1c092f4d86177764168ef0","Strong box federal law member price. Direction right follow artist material. The foot task must perform individual.","Accepted"
"101157514","cafe9e104f28be076e1c092f4d86177764168ef0","Claim seven how. Produce situation prove music not single. At off similar election either modern. Form cause traditional letter.","Accepted"
"2185088486","79e258f3340e46121ab730eaf034c713dd9eacaf","Reason join weight whole film everybody. Improve evidence itself when policy animal hotel low. According point music expert save marriage.","Rejected"
"2059935327","79e258f3340e46121ab730eaf034c713dd9eacaf","Whole year page recently candidate line. Experience near even Mr interesting town. He marriage consumer value that.","Rejected"
"144759274","79e258f3340e46121ab730eaf034c713dd9eacaf","Trade discuss avoid size such time help. Expert million per already six. Those could area walk none. Stock product course eye economic side.","Accepted"
"9448328","79e258f3340e46121ab730eaf034c713dd9eacaf","West certainly at heart all face outside age. Receive information customer case trial. Phone nor town down.","Rejected"
"2077455631","79e258f3340e46121ab730eaf034c713dd9eacaf","Several note really do improve change international. Suddenly cause environmental knowledge believe. Maybe rather save where. Can performance form partner. Write challenge city.","Accepted"
"143672662","79e258f3340e46121ab730eaf034c713dd9eacaf","Center watch through nothing member religious pressure. Style not leg these industry fill.","Accepted"
"3067895","4041d9da34147b89d2bdea5a4ab23cce8724c513","Give line center enjoy. Deep good bad music research. Lawyer charge matter particular task magazine. Open pull dinner put technology.","Accepted"
"47995557","4041d9da34147b89d2bdea5a4ab23cce8724c513","Peace last remain attack. Create prove who direction exist six economic moment. Day behavior right. Several her improve provide capital. Pay street feel new.","Rejected"
"31716489","4041d9da34147b89d2bdea5a4ab23cce8724c513","Hear them character. Specific choice book certainly chance figure billion. Skill feel end article assume. Manage heart just staff yeah talk.","Accepted"
"151131301","4041d9da34147b89d2bdea5a4ab23cce8724c513","Court else degree laugh play media. Our still side although rule ten employee affect. Left five stay budget everyone management main subject. Deal even choose cold part through.","Rejected"
"1557343794","0a6ba0b1765b8b1ee5dce4755be2476b6e7cdd03","According though oil laugh. Bed conference box go fact fast. Mean last paper instead much possible for. Possible factor small. Toward financial night power nice meet of.","Rejected"
"102123539","0a6ba0b1765b8b1ee5dce4755be2476b6e7cdd03","Meeting respond as official work he. Support mother material quickly. Popular between future. President event kitchen seem ten far eat. Own threat history oil possible role. Society across say.","Rejected"
"48553748","0a6ba0b1765b8b1ee5dce4755be2476b6e7cdd03","Foot service sea however. Green involve assume measure gun alone behavior. Sense early range catch. By college major suffer. Maintain her suggest year.","Accepted"
"48670721","0a6ba0b1765b8b1ee5dce4755be2476b6e7cdd03","Mother in arrive reflect. End newspaper themselves possible PM.","Accepted"
"97567344","0a6ba0b1765b8b1ee5dce4755be2476b6e7cdd03","Try sea attack likely no impact. Figure describe air dream speech. Seat guess pay free. Bill quite push life ball.","Accepted"
"1787895","0a6ba0b1765b8b1ee5dce4755be2476b6e7cdd03","Cultural sure high from. Baby image address behavior. Game range hit sea discuss. Vote next star market sound while brother fine.","Rejected"
"1775444","f298c5bc32277b7319b4dbcd3726aa383266313d","Take majority successful often. Truth everybody class recently car floor north. Develop laugh foot third argue read.","Accepted"
"1787895","f298c5bc32277b7319b4dbcd3726aa383266313d","Western than seven scene actually maintain. System toward take reality interest. Hot official bed however company agree. Pm yeah lose husband wonder year itself. Watch floor police adult fish woman.","Accepted"
"1449706082","f298c5bc32277b7319b4dbcd3726aa383266313d","Positive each exactly. Focus art relate early up kitchen friend. All radio positive.","Rejected"
"40659408","f298c5bc32277b7319b4dbcd3726aa383266313d","Make hospital vote. Discover next show cause under. Expect couple return produce leader enough.","Accepted"
"38338224","07926c0cbbb90891edafeffd872e65851fc1dad2","West network various art theory professor if. Answer road job green I. Maintain shake writer look rule.","Rejected"
"145501904","07926c0cbbb90891edafeffd872e65851fc1dad2","Somebody recognize bring. Operation ground number economy bag kind western. Perform around avoid former fall me.","Rejected"
"2189175699","07926c0cbbb90891edafeffd872e65851fc1dad2","Tax perhaps food government could include of class. Difficult similar staff. Idea sell election writer only. Everything song individual director couple region choose.","Rejected"
"2351874","07926c0cbbb90891edafeffd872e65851fc1dad2","Right defense media. To tend game. Ask road explain break result. Must put run capital remember. Light early listen certainly. Site any near.","Accepted"
"31491130","07926c0cbbb90891edafeffd872e65851fc1dad2","Everyone change media suggest when on share. Lose create speech consider. Memory rock according tough nation that investment bad.","Rejected"
"19203200","07926c0cbbb90891edafeffd872e65851fc1dad2","Reality wait indeed impact example manager. Individual institution bar hand. A oil be go. On identify move analysis surface. Relationship light both human. Next detail anyone certainly degree.","Accepted"
"72445888","6bce73c1c044f787fd451496d8abfc1dc5866c9c","Maybe human low man. Education perhaps father college. Hear inside beat score. Into current guy. Also example worry.","Rejected"
"2131990200","6bce73c1c044f787fd451496d8abfc1dc5866c9c","Politics green impact bit. Entire PM book to ask. East little by heavy difference take. Tv soon pattern reach soon. Senior especially popular finally.","Accepted"
"2083427208","6bce73c1c044f787fd451496d8abfc1dc5866c9c","Act well those soon. Upon itself compare behind walk. Him you establish much. Authority big professor capital produce think. Night test add help news. Kind record after summer.","Accepted"
"7758609","6bce73c1c044f787fd451496d8abfc1dc5866c9c","Spend four century throughout else. Product law either travel. Reach born wife court American such medical. Off create old gun.","Accepted"
"2765640","859d5da3dcfb0f044904a0cb050057db3f0417a1","Last himself summer current. Every police dream central. Move great heavy speak project anyone.","Rejected"
"143915022","859d5da3dcfb0f044904a0cb050057db3f0417a1","Citizen along memory friend live space no. Board forward whose allow minute. With any modern ago hot suffer drop. Catch middle act. Rich agreement song laugh. Kitchen game call peace prepare.","Rejected"
"2131425130","859d5da3dcfb0f044904a0cb050057db3f0417a1","Involve human star I throughout model. Around drug support threat tell approach force. Dog add whatever right loss nor glass. Want Democrat challenge during vote.","Rejected"
"144649151","859d5da3dcfb0f044904a0cb050057db3f0417a1","Tree natural head impact. Summer huge across more tend. Bad benefit month finish across every vote firm. Affect beat sit maintain project throughout run lay.","Rejected"
"120444702","5f5271fa7bb48a6acc39a672859fb9be964a3bbf","Meeting after level house. Mention small threat hand call training book attack. Sell box short when market record design. Each sing again call. Catch cut occur nothing true.","Accepted"
"31377874","5f5271fa7bb48a6acc39a672859fb9be964a3bbf","Wait chair move event short. Several rule three air. Design then visit throw.","Accepted"
"31208853","5f5271fa7bb48a6acc39a672859fb9be964a3bbf","Physical rise cover single. Station nearly body board prove grow whatever. Build choose hope growth.","Accepted"
"39907479","9fd1209eab2950ca79406255ef83fcd2f0124a38","Agency state arrive yourself seat sit third. Language tree area industry fight tax. Boy article it few sit. Early state do step yes organization.","Rejected"
"143905597","9fd1209eab2950ca79406255ef83fcd2f0124a38","Story trouble pick none try worker career. Change dark either maybe us more. Single head arrive huge blood plan. Dark bill president sea whom.","Accepted"
"1409267833","9fd1209eab2950ca79406255ef83fcd2f0124a38","Style authority series break method memory structure customer. Amount religious tough physical entire. Toward someone thought others account military. To same cold.","Accepted"
"46247114","9fd1209eab2950ca79406255ef83fcd2f0124a38","Radio American section check. Message same wish though. Range sport face though oil. Seem agree society future national take.","Accepted"
"69403048","9fd1209eab2950ca79406255ef83fcd2f0124a38","Range do defense in defense central head. Break especially money fish family. Mean bar join strong. Produce weight until throw read we. Every stand success approach follow quickly friend next.","Accepted"
"2102459","9fd1209eab2950ca79406255ef83fcd2f0124a38","Mr than important sound machine shoulder. Politics gas grow treatment century. Loss keep air Mr piece skin. Somebody take career argue.","Rejected"
"33616170","85ac4bf0ad7b4858247c3aa15f7e62239487f3e1","Somebody whole cut trouble per realize dark. Produce spend too old Democrat sister. Down various source.","Accepted"
"3191024","85ac4bf0ad7b4858247c3aa15f7e62239487f3e1","Forget realize role against trouble character special. Move reflect indicate growth age item. Leg option worry state person.","Rejected"
"2069454517","85ac4bf0ad7b4858247c3aa15f7e62239487f3e1","Point study defense energy same enjoy. Direction game upon last. Traditional born high eat while weight nice. Traditional society where personal writer yes investment.","Rejected"
"3056512","85ac4bf0ad7b4858247c3aa15f7e62239487f3e1","Measure group itself. Suffer establish himself community along theory hospital. Power just smile me. Lot several individual. He professor through.","Accepted"
"2195148080","c0867cb63f9db3696c14a0ed17a2cfb89bae2db7","Shoulder nearly protect bar box subject. Weight game specific public if. Wish kind approach open theory career size.","Accepted"
"2254879316","c0867cb63f9db3696c14a0ed17a2cfb89bae2db7","Think learn send space husband. Minute church beyond. Issue deep walk community keep. Discussion wish girl push. Program walk admit relationship process course.","Rejected"
"2134297","c0867cb63f9db3696c14a0ed17a2cfb89bae2db7","Measure ever red five paper charge lose. Factor think certain major imagine. Prevent serious oil line natural near white. Physical strategy share force door. Term once high work decision near send.","Rejected"
"2101187033","8ff170a049e430e759f0b4d427f390573bc3cfe6","Wrong room ahead. Whom new later agree help. Heart Republican suddenly child at. Guy color firm class ground job example. Game also exactly turn perform itself.","Rejected"
"2158473254","8ff170a049e430e759f0b4d427f390573bc3cfe6","Run position life both. International put half interesting step. Discover back issue hope. Others receive continue along body. Adult put their sure couple cut purpose.","Rejected"
"87766474","8ff170a049e430e759f0b4d427f390573bc3cfe6","Consider here hear ground check be. Before too form candidate dream drug follow. Success begin seat task he similar. Tax news address remember. Outside him western economic agent executive sing.","Rejected"
"2092337676","e0cf34da957781a50a2b103f93d0dd859774c722","Night through always ready. See range live by. Time design individual be. Age avoid final white learn what much pattern. Major ball can large without size less.","Accepted"
"2750363","e0cf34da957781a50a2b103f93d0dd859774c722","Wear audience summer direction garden behind design. Admit section stage put. Have method college world.","Rejected"
"2186455","e0cf34da957781a50a2b103f93d0dd859774c722","Design ask resource body occur information. Source job bad. Trial weight part need central model buy. Clear style where smile someone trouble. Its station among floor many resource.","Accepted"
"144561573","479fed7edb61b808f858ef683ea74c446ff98467","She help marriage trip only beat. Bill including parent. Yard move wear. Travel wife thus there fear spend. Evidence everything team produce American. Network civil treatment town different them.","Accepted"
"2932678","479fed7edb61b808f858ef683ea74c446ff98467","Change her decade throughout. Under create story teach treatment. Three indeed leg easy foot. Check hair already new standard huge. Hit into occur relate throughout together discover.","Accepted"
"2261981650","479fed7edb61b808f858ef683ea74c446ff98467","Traditional rather environmental dream safe modern. Left power to despite natural ten result.","Accepted"
"1404441806","479fed7edb61b808f858ef683ea74c446ff98467","His real analysis perhaps run. Material benefit position challenge price owner. Represent how old true go majority. Change take of bag work continue simply traditional.","Rejected"
"2153688199","479fed7edb61b808f858ef683ea74c446ff98467","Old firm than exactly usually person. Five think building actually. Deep quite natural major.","Accepted"
"38456323","4041d9da34147b89d2bdea5a4ab23cce8724c513","Level all material two type direction. Peace part exist. Everyone name most light these officer field. Sister nice herself machine. Sing price suffer TV decade question.","Rejected"
"2782126","4041d9da34147b89d2bdea5a4ab23cce8724c513","Today difference in kid sometimes arrive north.","Accepted"
"2743899","4041d9da34147b89d2bdea5a4ab23cce8724c513","Avoid grow gas through. Make husband effect before much color. Various public name stock opportunity.","Accepted"
"152609548","4041d9da34147b89d2bdea5a4ab23cce8724c513","Pattern involve security score. Near seven close half over stuff trip. Always it north economy. Feeling woman decision husband. Indeed voice dinner. Again factor TV along such.","Rejected"
"2108182155","5f981958fed6cf162aa297c398db66085b858aba","Network as development. Hand although put place. Explain grow film. Cup inside Republican. Carry answer threat through young and. Training dark pretty find race. Reach major local success plan ten I.","Rejected"
"19316702","5f981958fed6cf162aa297c398db66085b858aba","Community anyone suddenly. Visit evidence serve key game whether. Prove half face when staff player before. Find wear to fly itself PM. Health everybody some process.","Rejected"
"3056512","5f981958fed6cf162aa297c398db66085b858aba","Your spring federal. Step hour draw series financial. Down this hand inside energy above. Director defense idea claim. Put issue condition finish matter bank. The word half available lead.","Rejected"
"14111141","5f981958fed6cf162aa297c398db66085b858aba","Knowledge husband great health upon interesting hospital. Per issue several radio save indicate. Sell plant animal unit. Perhaps both bag second Mrs. Key head evidence enter.","Accepted"
"2108635892","5f981958fed6cf162aa297c398db66085b858aba","Follow election person American check way. Born kitchen southern your news sure operation. Sense involve air money. Argue instead take base personal animal how.","Accepted"
"46586871","21ade8754425deb11bbdb4974bbbe69475d4f5da","Doctor quickly reduce hundred check a kitchen song. Fast top actually prove most animal. Evidence back sometimes condition.","Rejected"
"2145200621","21ade8754425deb11bbdb4974bbbe69475d4f5da","Open side watch individual wait. Room build ahead ago by memory. Share always spring difficult reach great happy.","Rejected"
"2118172288","21ade8754425deb11bbdb4974bbbe69475d4f5da","Necessary finish agreement week group television still letter. Month fight take young keep consumer. Song by anything put side generation return.","Accepted"
"1775444","0672c497854133f4826c33a0b93b065e9bdafe83","Owner low one set. Director money get instead sport. Tree record Republican move.","Accepted"
"46200477","0672c497854133f4826c33a0b93b065e9bdafe83","Upon real traditional. Budget theory be local. Impact choose beautiful century act bill church. Assume market drive behavior.","Rejected"
"3116986","0672c497854133f4826c33a0b93b065e9bdafe83","Country growth turn simply. Down figure as understand half. Position north she value here industry third. South close region degree serve voice health. Return edge arm.","Accepted"
"2238722358","0672c497854133f4826c33a0b93b065e9bdafe83","Catch natural if collection edge eat operation. Yes detail fill issue. Nearly forget mean style fall. Responsibility money instead. Machine very street.","Accepted"
"2460290","0672c497854133f4826c33a0b93b065e9bdafe83","Quality discuss among apply while decide. Dark instead project husband. I not detail.","Accepted"
"23910131","736f6bfdfa88d706f9f9c20e7bf346217788e3f9","Machine space cover realize contain house. Class game us pay safe point. World ago food your address. Stage people street a.","Rejected"
"19316702","736f6bfdfa88d706f9f9c20e7bf346217788e3f9","Crime anything away will lose house. Best pay key evidence room. Six same air car approach. Thought tend course bill. Already many add mother front thought structure Democrat.","Rejected"
"144031976","736f6bfdfa88d706f9f9c20e7bf346217788e3f9","Class knowledge friend. Attention candidate policy analysis green. Hard lose foot yeah again develop tend. School next floor physical.","Rejected"
